symbol_id	address	old_name	name	disposition	confidence	reason	source
recoil:function:0x448760	0x448760	zClass_Class::gwNodeGetBBox	zClass_Class::gwNodeGetBBox	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:1344
recoil:function:0x4487c0	0x4487c0	zClass_Class::gwNodeGetWorldBBoxCorners	zClass_Class::gwNodeGetWorldBBoxCorners	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:1370
recoil:function:0x448920	0x448920	zClass_Class::gwNodeGetViewBBoxCorners	zClass_Class::gwNodeGetViewBBoxCorners	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:1439
recoil:function:0x448cc0	0x448cc0	zClass_Class::gwNodeUpdate	zClass_Class::gwNodeUpdate	retained	Recoil-confirmed leaf; inferred scope	Retail diagnostic at 0x4ddbcc establishes leaf gwNodeUpdate; existing source scope is retained.	src/GameZRecoil/zClass/Class.c:1549
recoil:function:0x448e90	0x448e90	zClass_Class::gwNodeRecalcBBox	zClass_Class::gwNodeRecalcBBox	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:1663
recoil:function:0x4491b0	0x4491b0	zClass_Class::gwNodeComputeChildBBox	zClass_Class::gwNodeComputeChildBBox	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:1768
recoil:function:0x449420	0x449420	zClass_Class::gwNodeUpdateDisplayInstance	zClass_Class::gwNodeUpdateDisplayInstance	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:1860
recoil:function:0x449480	0x449480	gwNode::BuildNodeToAncestorMatrix	gwNode::gwNodeBuildNodeToAncestorMatrix	renamed	Recoil-confirmed leaf; inferred scope	Retail diagnostic at 0x4ddc38 establishes leaf gwNodeBuildNodeToAncestorMatrix; existing source scope is retained.	src/GameZRecoil/zClass/Class.c:1901
recoil:function:0x4497b0	0x4497b0	gwNode::GetWorldPosition	gwNode::GetWorldPosition	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:2067
recoil:function:0x449850	0x449850	gwNode::TransformPoint	gwNode::TransformPoint	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:2106
recoil:function:0x4498e0	0x4498e0	gwNode::GetWorldPosAndOrientation	gwNode::GetWorldPosAndOrientation	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:2134
recoil:function:0x449ab0	0x449ab0	zClass_Class::gwNodeGetRoot	zClass_Class::gwNodeGetRoot	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:2208
recoil:function:0x449af0	0x449af0	zClass_Class::gwNodeGetWorldChild	zClass_Class::gwNodeGetWorldChild	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:2242
recoil:function:0x449b40	0x449b40	zClass_Class::SetSingleParentFlagRecursive	zClass_Class::SetSingleParentFlagRecursive	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Class.c:2280
recoil:function:0x449ba0	0x449ba0	zClass_Camera::SetViewDistance	zClass_Camera::SetViewDistance	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:225
recoil:function:0x449be0	0x449be0	zClass_Camera::gwCameraNew	zClass_Camera::gwCameraNew	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:242
recoil:function:0x449c90	0x449c90	zClass_Camera::gwCameraAddChild	zClass_Camera::gwCameraAddChild	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:277
recoil:function:0x449cd0	0x449cd0	zClass_Camera::gwCameraRemoveChild	zClass_Camera::gwCameraRemoveChild	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:300
recoil:function:0x449d10	0x449d10	zClass_Class::gwNodeSetActive_Forwarder	zClass_Camera::gwCameraSetActive	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/GameZRecoil/zClass/Camera.c:323
recoil:function:0x449d20	0x449d20	zClass_Camera::gwCameraSetFlagBit0	zClass_Camera::gwCameraSetFlagBit0	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:336
recoil:function:0x449da0	0x449da0	zClass_Camera::SetTargetNode	zClass_Camera::SetTargetNode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:362
recoil:function:0x449db0	0x449db0	zClass_Camera::SetActiveCamera	zClass_Camera::SetActiveCamera	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:374
recoil:function:0x449dc0	0x449dc0	zClass_Camera::SetObjectHseTestEnabled	zClass_Camera::SetObjectHseTestEnabled	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:388
recoil:function:0x449dd0	0x449dd0	zClass_Camera::gwCameraSetWorld	zClass_Camera::gwCameraSetWorld	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:399
recoil:function:0x449e80	0x449e80	zClass_Camera::gwCameraGetWorld	zClass_Camera::gwCameraGetWorld	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:455
recoil:function:0x449e90	0x449e90	zClass_Camera::gwCameraSetWindow	zClass_Camera::gwCameraSetWindow	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:469
recoil:function:0x449ea0	0x449ea0	zClass_Camera::gwCameraSetPosition	zClass_Camera::gwCameraSetPosition	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:483
recoil:function:0x449f50	0x449f50	zClass_Camera::ActivateChildren	zClass_Camera::ActivateChildren	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:513
recoil:function:0x449fb0	0x449fb0	zClass_Camera::gwCameraTranslate	zClass_Camera::gwCameraTranslate	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:537
recoil:function:0x44a060	0x44a060	zClass_Camera::gwCameraGetPosition	zClass_Camera::gwCameraGetPosition	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:566
recoil:function:0x44a0f0	0x44a0f0	zClass_Camera::gwCameraSetTarget	zClass_Camera::gwCameraSetTarget	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:590
recoil:function:0x44a1a0	0x44a1a0	zClass_Camera::gwCameraTranslateTarget	zClass_Camera::gwCameraTranslateTarget	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:619
recoil:function:0x44a250	0x44a250	zClass_Camera::gwCameraGetTarget	zClass_Camera::gwCameraGetTarget	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:648
recoil:function:0x44a2f0	0x44a2f0	zClass_Camera::gwCameraSetNearFarClip	zClass_Camera::gwCameraSetNearFarClip	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:673
recoil:function:0x44a380	0x44a380	zClass_Camera::gwCameraGetNearFarClip	zClass_Camera::gwCameraGetNearFarClip	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:696
recoil:function:0x44a410	0x44a410	zClass_Camera::gwCameraSetViewport	zClass_Camera::gwCameraSetViewport	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:718
recoil:function:0x44a580	0x44a580	zClass_Camera::gwCameraGetViewport	zClass_Camera::gwCameraGetViewport	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:761
recoil:function:0x44a610	0x44a610	zClass_Camera::gwCameraSetFOV	zClass_Camera::gwCameraSetFOV	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:783
recoil:function:0x44a760	0x44a760	zClass_Camera::gwCameraGetFOV	zClass_Camera::gwCameraGetFOV	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:823
recoil:function:0x44a7f0	0x44a7f0	zClass_Camera::gwCameraGetClipDistance	zClass_Camera::gwCameraGetClipDistance	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:845
recoil:function:0x44a870	0x44a870	zClass_Camera::gwCameraSetClipDistance	zClass_Camera::gwCameraSetClipDistance	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:865
recoil:function:0x44a910	0x44a910	zClass_Camera::gwCameraSetHorizon	zClass_Camera::gwCameraSetHorizon	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:886
recoil:function:0x44a980	0x44a980	zClass_Camera::gwCameraSetHorizonXZ	zClass_Camera::gwCameraSetHorizonXZ	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:906
recoil:function:0x44a9f0	0x44a9f0	zClass_Camera::gwCameraUpdate	zClass_Camera::gwCameraUpdate	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:925
recoil:function:0x44aa30	0x44aa30	zClass_Camera::UpdateImpl	zClass_Camera::UpdateImpl	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:944
recoil:function:0x44abf0	0x44abf0	zClass_Camera::BuildWorldTransform	zClass_Camera::BuildWorldTransform	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:1005
recoil:function:0x44ada0	0x44ada0	zClass_Camera::RenderTraverse	zClass_Camera::RenderTraverse	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:1077
recoil:function:0x44af60	0x44af60	zClass_Sound::RenderTraverse	zClass_Sound::RenderTraverse	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:1167
recoil:function:0x44b140	0x44b140	zClass_Light::RenderTraverse	zClass_Light::RenderTraverse	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:1256
recoil:function:0x44b300	0x44b300	zClass_Object3D::RenderTraverse	zClass_Object3D::RenderTraverse	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:1556
recoil:function:0x44b710	0x44b710	zClass_Animate::RenderTraverse	zClass_Animate::RenderTraverse	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:1781
recoil:function:0x44b8c0	0x44b8c0	zClass_Lod::RenderTraverse	zClass_Lod::RenderTraverse	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:1878
recoil:function:0x44bea0	0x44bea0	zClass_Sequence::RenderTraverse	zClass_Sequence::RenderTraverse	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:2095
recoil:function:0x44bfb0	0x44bfb0	zClass_Switch::RenderTraverse	zClass_Switch::RenderTraverse	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:2169
recoil:function:0x44c0e0	0x44c0e0	zClass_Class::gwNodeRenderDispatch	zClass_Class::gwNodeRenderDispatch	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:2237
recoil:function:0x44c1b0	0x44c1b0	zClass_Camera::FastAngleXZ	zClass_Camera::FastAngleXZ	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:2277
recoil:function:0x44c230	0x44c230	zClass_Camera::FindConvexHullXZ	zClass_Camera::FindConvexHullXZ	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:2309
recoil:function:0x44c3c0	0x44c3c0	zClass_Camera::BuildFrustumGridTiles	zClass_Camera::BuildFrustumGridTiles	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:2383
recoil:function:0x44c8e0	0x44c8e0	zClass_Camera::BuildFrustumGridTilesFromParams	zClass_Camera::BuildFrustumGridTilesFromParams	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:2611
recoil:function:0x44ce70	0x44ce70	zClass_Camera::RenderFrustumGridTiles	zClass_Camera::RenderFrustumGridTiles	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:2884
recoil:function:0x44d200	0x44d200	zClass_Camera::RenderOverlayNodes	zClass_Camera::RenderOverlayNodes	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:3014
recoil:function:0x44d240	0x44d240	zClass_Camera::RenderWorld	zClass_Camera::RenderWorld	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:3028
recoil:function:0x44d260	0x44d260	zClass_Camera::gwCameraSetVariantTagOverride	zClass_Camera::gwCameraSetVariantTagOverride	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zClass/Camera.c:3043
