source	old_name	name	disposition	confidence	reason
src/GameZRecoil/zClass/Class.c:467	TryFreeNode	TryFreeNode	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:493	FindNodeRecursiveByName	FindNodeRecursiveByName	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:523	gwNodeSetActive	gwNodeSetActive	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:567	gwNodeSetFlag16	gwNodeSetFlag16	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:590	gwNodeSetFlag17	gwNodeSetFlag17	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:614	gwNodeSetName	gwNodeSetName	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:638	gwNodeGetName	gwNodeGetName	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:653	gwNodeSetDisplayInstance	gwNodeSetDisplayInstance	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:699	gwNodeGetUserData	gwNodeGetUserData	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:723	gwNodeSetActionCallback	gwNodeSetActionCallback	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:767	gwNodeSetActionCallbackTail	gwNodeSetActionCallbackTail	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:811	gwNodeSetPriority	gwNodeSetPriority	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:838	gwNodeSetCellPickable	gwNodeSetCellPickable	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:861	gwNodeGetCellPickable	gwNodeGetCellPickable	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:879	gwNodeGetNodeType	gwNodeGetNodeType	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:897	gwNodeSetRaycastable	gwNodeSetRaycastable	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:920	gwNodeGetRaycastable	gwNodeGetRaycastable	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:938	gwNodeSetPickable	gwNodeSetPickable	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:961	gwNodeGetPickable	gwNodeGetPickable	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:980	gwNodeSetHasHitCallback	gwNodeSetHasHitCallback	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:1003	gwNodeSetBypassFarClip	gwNodeSetBypassFarClip	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:1027	gwNodeSetNodeType	gwNodeSetNodeType	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:1051	gwNodeClearVariantGate	gwNodeClearVariantGate	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:1072	gwNodeSetVertexAlphaOverride	gwNodeSetVertexAlphaOverride	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:1097	AddChild	AddChild	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:1171	AddChildGeneric	AddChildGeneric	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:1211	RemoveChild	RemoveChild	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:1281	RemoveChildGeneric	RemoveChildGeneric	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:1344	gwNodeGetBBox	gwNodeGetBBox	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:1370	gwNodeGetWorldBBoxCorners	gwNodeGetWorldBBoxCorners	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:1439	gwNodeGetViewBBoxCorners	gwNodeGetViewBBoxCorners	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:1549	gwNodeUpdate	gwNodeUpdate	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:1663	gwNodeRecalcBBox	gwNodeRecalcBBox	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:1768	gwNodeComputeChildBBox	gwNodeComputeChildBBox	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:1860	gwNodeUpdateDisplayInstance	gwNodeUpdateDisplayInstance	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:1901	BuildNodeToAncestorMatrix	gwNodeBuildNodeToAncestorMatrix	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:2067	GetWorldPosition	GetWorldPosition	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zClass/Class.c:2106	TransformPoint	TransformPoint	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
